39, State-gov, Bachelors, Never-married, White, Male, United-States
28, Private, Some-college, Married-civ-spouse, White, Female, United-States
42, Private, Bachelors, Married-civ-spouse, White, Male, United-States
74, Private, Some-college, Divorced, White, Female, United-States
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
44, Self-emp-not-inc, Masters, Married-civ-spouse, White, Male, United-States
44, Private, 11th, Divorced, Other, Female, Puerto-Rico
26, Private, HS-grad, Never-married, White, Male, United-States
36, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
41, Private, Assoc-acdm, Married-civ-spouse, White, Female, United-States
67, Private, Prof-school, Married-civ-spouse, White, Male, United-States
39, Local-gov, 12th, Married-civ-spouse, White, Male, United-States
57, Private, 1st-4th, Widowed, Black, Female, United-States
29, Private, Assoc-voc, Separated, White, Male, United-States
31, Self-emp-inc, Bachelors, Never-married, White, Female, United-States
44, Private, Some-college, Married-civ-spouse, White, Male, United-States
29, Private, Doctorate, Never-married, White, Male, United-States
30, Private, Some-college, Never-married, White, Female, United-States
27, Private, HS-grad, Never-married, White, Male, United-States
27, Private, Some-college, Married-civ-spouse, White, Male, United-States
32, Private, HS-grad, Never-married, White, Female, United-States
58, Private, 10th, Married-civ-spouse, White, Female, United-States
35, Local-gov, Some-college, Married-civ-spouse, White, Male, United-States
21, Private, HS-grad, Never-married, White, Male, United-States
28, Private, Some-college, Never-married, White, Male, United-States
46, Self-emp-not-inc, Some-college, Divorced, White, Male, United-States
36, Self-emp-not-inc, HS-grad, Separated, White, Female, United-States
72, Private, 11th, Widowed, White, Female, United-States
35, Private, HS-grad, Married-civ-spouse, Black, Female, United-States
33, Federal-gov, Assoc-voc, Divorced, Black, Female, United-States
69, Private, 11th, Never-married, White, Female, United-States
35, Private, HS-grad, Married-civ-spouse, White, Male, United-States
34, Private, HS-grad, Married-civ-spouse, White, Female, United-States
30, Private, 11th, Married-civ-spouse, White, Male, Mexico
28, Private, Bachelors, Never-married, White, Male, United-States
54, Private, Bachelors, Married-civ-spouse, White, Male, United-States
47, Private, Some-college, Married-civ-spouse, White, Male, United-States
24, Private, HS-grad, Never-married, Black, Female, United-States
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
20, Private, HS-grad, Never-married, Amer-Indian-Eskimo, Male, United-States
43, Self-emp-inc, Masters, Married-civ-spouse, White, Male, United-States
45, Private, 7th-8th, Separated, White, Female, Mexico
29, Self-emp-not-inc, HS-grad, Separated, White, Male, United-States
47, Private, Masters, Divorced, White, Male, United-States
24, Private, HS-grad, Never-married, White, Male, United-States
51, Private, HS-grad, Married-civ-spouse, White, Male, United-States
17, Private, 11th, Never-married, White, Male, United-States
37, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
27, Private, Doctorate, Never-married, White, Female, United-States
29, Private, Bachelors, Married-civ-spouse, White, Male, United-States
36, Self-emp-not-inc, Assoc-acdm, Divorced, White, Female, United-States
58, Local-gov, Bachelors, Never-married, White, Female, United-States
26, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
57, Private, HS-grad, Married-civ-spouse, White, Male, United-States
59, Private, HS-grad, Married-civ-spouse, White, Male, United-States
27, Private, HS-grad, Married-civ-spouse, White, Male, United-States
31, Self-emp-not-inc, Bachelors, Never-married, White, Male, United-States
21, Private, Some-college, Never-married, White, Female, United-States
29, Private, Some-college, Never-married, White, Male, United-States
18, Private, 11th, Never-married, White, Male, United-States
52, Private, 10th, Married-civ-spouse, White, Male, United-States
57, Self-emp-inc, Bachelors, Divorced, White, Male, United-States
60, Private, 7th-8th, Never-married, White, Male, United-States
31, Private, Bachelors, Married-civ-spouse, White, Male, Canada
23, Private, Bachelors, Never-married, White, Female, United-States
27, Private, HS-grad, Never-married, White, Male, United-States
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, White, Male, United-States
25, Private, Some-college, Never-married, White, Male, United-States
49, Private, Bachelors, Never-married, White, Female, United-States
32, Private, Bachelors, Never-married, White, Male, United-States
19, Private, Some-college, Never-married, White, Male, United-States
60, Private, 7th-8th, Divorced, White, Female, United-States
42, Local-gov, 9th, Married-civ-spouse, White, Male, United-States
35, Self-emp-not-inc, Assoc-acdm, Never-married, White, Male, United-States
48, Private, HS-grad, Never-married, Black, Female, United-States
51, Private, Masters, Married-civ-spouse, White, Male, United-States
29, Private, HS-grad, Never-married, Amer-Indian-Eskimo, Male, United-States
36, Local-gov, HS-grad, Separated, Black, Male, United-States
17, Private, 10th, Never-married, White, Female, United-States
52, Private, Masters, Divorced, White, Female, United-States
24, Private, HS-grad, Never-married, White, Male, United-States
24, Private, HS-grad, Married-civ-spouse, White, Male, United-States
26, Local-gov, Bachelors, Never-married, White, Male, United-States
27, Private, Bachelors, Never-married, White, Female, United-States
39, Private, HS-grad, Never-married, White, Male, United-States
30, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
52, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
46, Private, Prof-school, Married-civ-spouse, White, Male, United-States
23, Private, Bachelors, Never-married, White, Female, United-States
45, Private, 11th, Widowed, Black, Female, United-States
65, Private, 9th, Widowed, Black, Female, United-States
29, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
47, Private, 9th, Married-spouse-absent, White, Male, El-Salvador
30, Private, HS-grad, Never-married, Black, Male, United-States
34, Private, HS-grad, Married-civ-spouse, White, Male, United-States
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
33, Private, Some-college, Married-civ-spouse, White, Male, United-States
49, Private, Bachelors, Married-civ-spouse, White, Male, United-States
47, Self-emp-not-inc, Some-college, Never-married, Black, Female, United-States
49, Local-gov, 10th, Separated, Black, Female, United-States
43, Private, Some-college, Married-civ-spouse, White, Male, United-States
30, Private, Bachelors, Married-civ-spouse, Black, Female, United-States
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
19, Private, HS-grad, Never-married, White, Female, United-States
21, Private, Bachelors, Never-married, White, Male, United-States
33, Private, Bachelors, Married-civ-spouse, White, Male, United-States
47, Self-emp-inc, 5th-6th, Married-civ-spouse, White, Male, Cuba
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, United-States
26, Private, HS-grad, Divorced, White, Male, United-States
60, Private, HS-grad, Married-civ-spouse, White, Male, United-States
21, Private, Some-college, Never-married, White, Male, United-States
36, Private, Some-college, Married-civ-spouse, White, Male, United-States
31, Private, Some-college, Married-civ-spouse, White, Male, United-States
50, Self-emp-inc, Doctorate, Separated, White, Male, United-States
31, Local-gov, HS-grad, Divorced, White, Female, United-States
71, Private, HS-grad, Married-civ-spouse, White, Male, United-States
30, State-gov, Bachelors, Married-civ-spouse, White, Male, United-States
20, Private, Some-college, Never-married, White, Male, United-States
24, Private, HS-grad, Never-married, White, Male, United-States
35, Private, Doctorate, Married-civ-spouse, Asian-Pac-Islander, Male, Taiwan
38, State-gov, Some-college, Separated, White, Female, United-States
27, Private, HS-grad, Never-married, White, Female, United-States
29, State-gov, Some-college, Never-married, Asian-Pac-Islander, Female, Philippines
34, Private, HS-grad, Married-civ-spouse, White, Male, United-States
44, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
43, Private, HS-grad, Married-civ-spouse, White, Male, United-States
44, Self-emp-not-inc, 12th, Married-civ-spouse, Black, Male, United-States
35, Private, Masters, Never-married, White, Male, United-States
27, Private, Some-college, Never-married, White, Male, United-States
43, Local-gov, Masters, Never-married, White, Male, United-States
20, Private, Some-college, Never-married, White, Female, United-States
42, Private, Assoc-acdm, Divorced, White, Female, United-States
27, State-gov, Some-college, Married-civ-spouse, White, Male, United-States
42, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
24, Private, 9th, Never-married, White, Male, United-States
48, Federal-gov, Some-college, Divorced, White, Male, United-States
17, Self-emp-not-inc, 11th, Never-married, White, Male, United-States
33, Private, Bachelors, Married-civ-spouse, White, Male, United-States
50, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, United-States
22, Private, HS-grad, Never-married, White, Female, United-States
17, Private, 12th, Never-married, White, Male, United-States
32, Private, Some-college, Married-civ-spouse, White, Male, Mexico
31, Private, HS-grad, Never-married, White, Male, United-States
58, Self-emp-not-inc, HS-grad, Widowed, White, Male, United-States
29, Local-gov, HS-grad, Never-married, White, Male, United-States
37, Private, Assoc-voc, Married-civ-spouse, White, Male, Portugal
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
23, Local-gov, Some-college, Separated, Black, Male, United-States
18, State-gov, 11th, Never-married, White, Female, United-States
34, Private, HS-grad, Divorced, White, Female, United-States
45, Local-gov, Bachelors, Married-civ-spouse, White, Female, United-States
41, Private, Masters, Never-married, White, Male, Dominican-Republic
26, Private, HS-grad, Never-married, White, Male, United-States
54, Local-gov, Some-college, Married-civ-spouse, White, Male, United-States
24, Private, Some-college, Never-married, Black, Female, United-States
42, Private, Some-college, Married-civ-spouse, White, Male, United-States
20, Private, Some-college, Never-married, White, Male, United-States
23, State-gov, Bachelors, Never-married, White, Female, United-States
35, Private, Masters, Never-married, White, Male, United-States
31, Private, Masters, Married-civ-spouse, White, Male, United-States
30, Private, Bachelors, Never-married, White, Female, Poland
19, Private, HS-grad, Never-married, White, Female, United-States
36, Local-gov, Bachelors, Never-married, White, Male, United-States
31, Private, Bachelors, Widowed, White, Female, Cuba
21, Private, Some-college, Never-married, White, Male, United-States
31, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
46, Private, Doctorate, Divorced, White, Female, United-States
44, Private, Bachelors, Divorced, White, Female, United-States
40, Private, 12th, Married-civ-spouse, Black, Male, Jamaica
45, Private, Some-college, Never-married, Black, Male, United-States
60, Private, HS-grad, Married-civ-spouse, White, Male, United-States
18, Private, 11th, Never-married, White, Male, United-States
28, Private, Bachelors, Married-civ-spouse, White, Male, United-States
